Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.172617,-26.058603,-0.291342,-29.913626,0.188111,12.713879,-1.498079,33.893109,-1.32237
0.173361,-26.087804,-0.336295,-29.884008,0.187924,12.65638,-1.590247,33.864238,-1.315568
0.174105,-26.118059,-0.381729,-29.853759,0.188,12.597311,-1.681264,33.835881,-1.308008
0.174849,-26.149365,-0.427608,-29.822894,0.188328,12.536715,-1.77104,33.808058,-1.299687
0.175593,-26.181717,-0.473895,-29.791425,0.188899,12.474633,-1.859488,33.780788,-1.290602
0.176337,-26.215109,-0.520548,-29.75937,0.189701,12.411107,-1.946529,33.754084,-1.280751
0.177081,-26.249536,-0.567525,-29.726747,0.190724,12.346181,-2.032089,33.727959,-1.270129
0.177825,-26.28499,-0.614784,-29.693575,0.191954,12.279894,-2.1161,33.702422,-1.258732
0.178569,-26.321464,-0.662277,-29.659875,0.193381,12.212285,-2.198499,33.677478,-1.246559
0.179313,-26.358951,-0.709959,-29.625673,0.194992,12.143392,-2.27923,33.65313,-1.233603
0.180057,-26.39744,-0.757781,-29.590993,0.196773,12.073249,-2.35824,33.629374,-1.219862
0.180801,-26.436925,-0.805693,-29.555863,0.198712,12.001889,-2.435483,33.606206,-1.205334
0.181545,-26.477393,-0.853646,-29.520316,0.200795,11.929343,-2.510914,33.583617,-1.190014
0.182289,-26.518833,-0.901588,-29.484385,0.203007,11.855642,-2.584495,33.561597,-1.173902
0.183033,-26.561233,-0.949467,-29.448108,0.205335,11.780815,-2.656191,33.54013,-1.156995
0.183777,-26.604577,-0.99723,-29.411525,0.207763,11.704894,-2.725969,33.519203,-1.139294
0.184521,-26.64885,-1.044826,-29.37468,0.210276,11.627909,-2.793801,33.498799,-1.1208
0.185265,-26.694034,-1.092202,-29.337619,0.212858,11.549891,-2.859659,33.478901,-1.101514
0.186009,-26.740113,-1.139303,-29.300391,0.215493,11.470872,-2.923521,33.459492,-1.081441
0.186753,-26.78707,-1.186079,-29.263045,0.218163,11.390886,-2.985365,33.440554,-1.060587
0.187497,-26.834888,-1.232477,-29.225632,0.220852,11.309964,-3.04517,33.422073,-1.038958
0.188241,-26.883552,-1.278444,-29.188206,0.22354,11.228143,-3.10292,33.404034,-1.016563
0.188985,-26.933048,-1.32393,-29.150818,0.22621,11.145457,-3.158597,33.386423,-0.993415
0.189729,-26.983363,-1.368884,-29.113523,0.228842,11.061942,-3.212187,33.369232,-0.969525
0.190474,-27.034488,-1.413257,-29.076376,0.231415,10.977638,-3.263676,33.352451,-0.94491
0.191218,-27.086412,-1.457001,-29.039433,0.233909,10.892584,-3.313052,33.336075,-0.919589
0.191962,-27.139129,-1.500068,-29.002751,0.236301,10.806824,-3.360303,33.320101,-0.893579
0.192706,-27.19263,-1.542412,-28.96639,0.238569,10.720404,-3.405418,33.304529,-0.866905
0.19345,-27.24691,-1.583988,-28.930411,0.240689,10.633371,-3.448389,33.289358,-0.839591
0.194194,-27.301961,-1.624755,-28.894878,0.242638,10.545777,-3.489206,33.274594,-0.811663
0.194938,-27.357777,-1.664669,-28.859854,0.244389,10.457677,-3.527862,33.26024,-0.78315
0.195682,-27.414352,-1.703692,-28.825405,0.245916,10.369123,-3.56435,33.246301,-0.754082
0.196426,-27.471676,-1.741785,-28.791596,0.247192,10.280173,-3.598663,33.232784,-0.724492
0.19717,-27.52974,-1.778913,-28.758494,0.24819,10.190883,-3.630795,33.219692,-0.694414
0.197914,-27.588533,-1.81504,-28.726162,0.248879,10.10131,-3.660743,33.207032,-0.663882
0.198658,-27.648043,-1.850134,-28.694667,0.249232,10.011508,-3.688501,33.194805,-0.632932
0.199402,-27.708252,-1.884166,-28.664073,0.249217,9.921533,-3.714067,33.183014,-0.601601
0.200146,-27.769143,-1.917106,-28.634444,0.248804,9.831439,-3.737437,33.171659,-0.569927
0.20089,-27.830694,-1.948929,-28.605844,0.247961,9.741277,-3.758609,33.160737,-0.537946
0.201634,-27.892878,-1.979609,-28.578339,0.246656,9.651101,-3.777582,33.150246,-0.505697
0.202378,-27.955665,-2.009125,-28.551996,0.244856,9.560961,-3.794353,33.140181,-0.473216
0.203122,-28.019022,-2.037457,-28.526883,0.242529,9.470909,-3.808923,33.130534,-0.440541
0.203866,-28.082911,-2.064586,-28.503067,0.239641,9.380996,-3.821291,33.121301,-0.407706
0.20461,-28.14729,-2.090496,-28.480614,0.23616,9.291273,-3.831458,33.11247,-0.374748
0.205354,-28.212114,-2.115174,-28.459585,0.232053,9.201791,-3.839423,33.104034,-0.3417
0.206098,-28.277336,-2.138607,-28.440039,0.227286,9.112599,-3.845189,33.095982,-0.308596
