Time (s),WAA_angle,WAA_disp,WFE_angle,WFE_disp,EPS_angle,EPS_disp,EFE_angle,EFE_disp
0.134084,-29.221335,0.013102,-20.287133,0.444965,10.574722,-0.421628,25.706964,-0.131802
0.134842,-29.216683,0.010047,-20.28502,0.445844,10.565902,-0.431142,25.701658,-0.132566
0.135599,-29.212817,0.007071,-20.282807,0.4462,10.556833,-0.44034,25.696093,-0.133369
0.136357,-29.209791,0.004186,-20.280483,0.446063,10.54751,-0.449217,25.690282,-0.134217
0.137114,-29.207651,0.001398,-20.278036,0.445465,10.537929,-0.457766,25.684238,-0.135111
0.137872,-29.20643,-0.001284,-20.275455,0.44444,10.528086,-0.465986,25.677977,-0.136056
0.138629,-29.206144,-0.003855,-20.272726,0.443021,10.517978,-0.473872,25.671515,-0.137055
0.139387,-29.20679,-0.006307,-20.26984,0.441244,10.507603,-0.481424,25.664869,-0.13811
0.140145,-29.208348,-0.008638,-20.266784,0.439144,10.49696,-0.488641,25.658056,-0.139225
0.140902,-29.210774,-0.010844,-20.263547,0.436754,10.486049,-0.495524,25.651092,-0.140401
0.14166,-29.214001,-0.012924,-20.26012,0.434109,10.474869,-0.502074,25.643996,-0.141642
0.142417,-29.217942,-0.014876,-20.256494,0.43124,10.463424,-0.508295,25.636786,-0.142948
0.143175,-29.222489,-0.016703,-20.252659,0.42818,10.451717,-0.514189,25.629479,-0.144319
0.143932,-29.22752,-0.018406,-20.248609,0.424957,10.439753,-0.519762,25.622095,-0.145757
0.14469,-29.232898,-0.019988,-20.244334,0.421598,10.427537,-0.525017,25.614652,-0.14726
0.145447,-29.238482,-0.021456,-20.239827,0.418131,10.415078,-0.529961,25.607169,-0.148827
0.146205,-29.24413,-0.022814,-20.235079,0.414577,10.402383,-0.5346,25.599665,-0.150455
0.146962,-29.249703,-0.024071,-20.23008,0.410959,10.38946,-0.53894,25.592157,-0.152141
0.14772,-29.255072,-0.025236,-20.22482,0.407296,10.37632,-0.542987,25.584664,-0.153879
0.148477,-29.260123,-0.026318,-20.219286,0.403605,10.362972,-0.546749,25.577203,-0.155665
0.149235,-29.264761,-0.027328,-20.213462,0.399902,10.349427,-0.550233,25.569789,-0.15749
0.149992,-29.268911,-0.028279,-20.207331,0.3962,10.335695,-0.553445,25.562438,-0.159348
0.15075,-29.272522,-0.029182,-20.200874,0.392509,10.321787,-0.556393,25.555165,-0.161229
0.151508,-29.275563,-0.030051,-20.194067,0.38884,10.307715,-0.559083,25.547982,-0.163123
0.152265,-29.278025,-0.030901,-20.186888,0.385201,10.29349,-0.561521,25.540903,-0.165019
0.153023,-29.279917,-0.031745,-20.179307,0.381598,10.279125,-0.563713,25.533939,-0.166904
0.15378,-29.281265,-0.032598,-20.171297,0.378036,10.264633,-0.565664,25.527102,-0.168766
0.154538,-29.282106,-0.033475,-20.162827,0.374519,10.250027,-0.567379,25.520402,-0.170591
