Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.302955,128,110,0.4464968337141014,0.3271118730313348,0.06090811255429732,-0.137788,128
0.30372,128,110,0.4443122650799963,0.3280629075845731,0.13921958186238395,-0.146672,128
0.304485,128,110,0.4418425757179711,0.32900316509268235,0.2164129571093152,-0.155418,128
0.30524999999999997,128,110,0.439093796796064,0.3299310152016403,0.29235206847691575,-0.164037,128
0.306015,128,110,0.4360709557966801,0.33084489877188306,0.3665093682861687,-0.172535,128
0.30678,128,110,0.43278407653427975,0.3317433501980573,0.43848477881553705,-0.180922,128
0.30754499999999996,128,110,0.42924117917478205,0.33262500468946743,0.5084025281671786,-0.189208,128
0.30831,128,110,0.42545128025664863,0.3334886007298347,0.575732731638037,-0.197403,128
0.309075,128,110,0.4214263927136971,0.3343329728816274,0.6404664732844397,-0.205514,128
0.309841,128,110,0.4127106856137588,0.33595994647837635,0.7619848298823837,-0.221523,128
0.310606,128,110,0.4127106856137588,0.33595994647837635,0.7619848298823837,-0.221523,127
0.311371,127,110,0.40804187412960446,0.3367407396480515,0.8187535603645953,-0.229436,127
0.31213599999999997,127,110,0.4031800902234668,0.33749870683181477,0.8730261064671554,-0.237298,127
0.312901,127,110,0.3981343292058487,0.3382331925485743,0.9249268502046568,-0.245113,127
0.313666,127,110,0.39291458295398923,0.3389436379711439,0.9745796151789927,-0.252886,127
0.31443099999999996,127,110,0.3875288399460601,0.33962956148522194,1.0223710648545035,-0.260622,127
0.315196,127,110,0.38198408529689787,0.3402905695132462,1.0684271870781643,-0.268321,126
0.315961,126,110,0.3762873007953029,0.34092633778433784,1.1131354707454966,-0.275984,126
0.316726,126,110,0.37044246494285654,0.34153661975794747,1.1568854563129467,-0.283612,126
0.31749099999999997,126,110,0.3644535529942214,0.34212122589004346,1.1999360298036348,-0.291201,126
0.318256,126,110,0.35832253699895217,0.3426800432676798,1.2422860296650742,-0.298749,126
0.319021,126,109,0.3520533858447186,0.34321300934524185,1.2843251639857476,-0.306251,126
0.31978599999999996,126,109,0.3456450653019993,0.3437201295022379,1.3264464763781312,-0.313702,125
0.320551,125,109,0.3390985380701708,0.34420147123439226,1.3683881761426333,-0.321093,125
0.321316,125,109,0.3324147638249744,0.3446571628182264,1.4102806506026362,-0.328418,125
0.322081,125,109,0.3255936992673629,0.34508740445913577,1.4519935591535218,-0.335667,125
0.32284599999999997,125,109,0.3186372981736635,0.34549247352602575,1.4932645788867247,-0.342831,125
0.323611,125,109,0.31154751144706755,0.3458727276657983,1.5339621394630873,-0.349899,124
0.324376,124,109,0.30432728717039154,0.3462286163080355,1.5736926318417128,-0.356859,124
0.32514099999999996,124,109,0.2969815706600903,0.3465606780022499,1.612191888647814,-0.363702,124
0.325906,124,109,0.2895153045214934,0.34686954360348154,1.6490650650013947,-0.370415,124
0.326671,124,109,0.2819364287052473,0.34715593876783013,1.6840461002147749,-0.376987,123
0.327436,123,109,0.2742518805649236,0.34742068942995186,1.7168696156577206,-0.383406,123
0.32820099999999996,123,109,0.26647159491576283,0.3476647076005263,1.7472682939814284,-0.389661,123
0.328966,123,109,0.2586045040945355,0.34788898001646124,1.7748447698866792,-0.395741,123
0.32973199999999997,122,109,0.24265962425725054,0.34828260724301596,1.8208475391050094,-0.407335,122
