Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredAngle
0.372548,130,131,-0.00013685961180537893,0.0024331449010544302,124,128,130
0.373592,130,131,-0.000061436944196343,0.0024233337423886035,124,128,130
0.374635,130,131,0.00001766052198703372,0.002411469663451171,124,128,130
0.375679,130,131,0.00009842423775701902,0.0023975068976831862,123,128,130
0.376722,130,131,0.00018384577259353965,0.0023814755745900367,123,128,130
0.377766,130,131,0.00027291681672503564,0.0023635133419269124,123,128,130
0.378809,130,131,0.0003646291833759447,0.0023438328481620247,122,128,130
0.379853,130,131,0.0004609748109385014,0.0023227270977745325,122,128,130
0.380897,130,131,0.0005589457650859061,0.0023005477511914177,122,128,130
0.38194,130,131,0.0006575342408373548,0.002277681019959818,122,128,130
0.382984,130,131,0.0007527325645492984,0.0022545459902910655,122,128,130
0.384027,130,131,0.0008435331958597425,0.0022315492827795335,123,128,130
0.385071,130,131,0.0009239287295622351,0.0022090765870149947,124,128,130
0.386114,130,131,0.0009919118974215705,0.002187502092307174,125,128,130
0.387158,130,131,0.0010424755699177581,0.002167136978767582,127,128,130
0.388201,130,131,0.0010706127579543174,0.002148249688086222,130,128,130
0.389245,130,131,0.0010733166144789238,0.0021310702665657314,132,128,130
0.390289,130,131,0.0010485804360509117,0.0021157632127656377,135,128,130
0.391332,130,131,0.000992397664358543,0.0021024544366220095,138,128,130
0.392376,130,131,0.0009027618876556119,0.0020912389824940224,142,128,130
0.393419,130,131,0.0007806668421328689,0.0020821442778652883,145,128,130
0.394463,130,131,0.0006261064132539583,0.002075163614020412,148,128,130
0.395506,130,131,0.0004390746369917272,0.002070265450896409,151,128,130
0.39655,130,131,0.00022256570102660616,0.002067363751741767,154,128,130
0.397593,130,131,-0.000021426054132405682,0.0020663539318178073,157,128,130
0.398637,130,131,-0.00029090613409129103,0.0020670987088882067,159,128,130
0.39968,130,131,-0.0005798798895812969,0.0020694407907060845,161,128,130
0.400724,130,131,-0.0008853525155351748,0.0020732102399870656,163,128,130
0.401768,130,131,-0.0012033290502240332,0.00207823335728091,164,128,130
0.402811,130,131,-0.0015288143744657833,0.0020843342524153857,164,128,130
0.403855,130,131,-0.0018548132109017618,0.002091341103644475,164,128,130
0.404898,130,131,-0.002177330123344346,0.0020990838336329516,164,128,130
0.405942,130,131,-0.002491369516189618,0.0021074081756478438,163,128,130
0.406985,130,131,-0.0027909356339080376,0.002116155856099098,161,128,130
0.408029,130,131,-0.003071032560583546,0.00212518293892701,159,128,130
