Time,Centered Angle,Centered Low Frequency Carrier,Centered Tremor,Centered Envelope,Centered Torque,Normalized WFE Displacement,centeredTorque
0.387764,60,42,0.0018498712177244874,110,80,115,80
0.38855,60,42,0.001709880961499633,110,80,115,80
0.389337,60,42,0.0015926169642051986,110,80,115,80
0.390124,60,42,0.0015000873766880508,110,80,115,80
0.39091,60,42,0.0014363003378893109,110,80,115,80
0.391697,60,42,0.0014042639736844959,110,80,115,80
0.392483,61,42,0.001404986395715625,110,80,115,80
0.39327,61,42,0.0014414757002485217,110,80,115,80
0.394056,61,42,0.0015127399670605058,110,80,115,80
0.394843,61,42,0.0016197872583444317,110,80,114,80
0.395629,61,42,0.0017616256176496879,110,80,114,80
0.396416,61,42,0.0019362630688307867,110,80,114,80
0.397202,61,42,0.002142707615031643,110,80,114,80
0.397989,61,42,0.002377967237686559,110,80,113,80
0.398775,61,42,0.002639049895547416,110,80,113,80
0.399562,61,42,0.0029239635237301425,110,80,113,80
0.400349,61,42,0.003227716032801197,110,80,113,80
