time,rawAngle,baseAngle,tremor,envelope,torque,wfeDisp,centeredTorque
0.199402,119,1,1.3392333955524587,151,105,255,105
0.200146,123,1,1.3658310480262115,151,105,255,105
0.20089,126,1,1.3913885477062071,151,105,255,105
0.201634,129,1,1.4158402630478588,152,106,255,106
0.202378,132,1,1.4391195549075548,152,106,255,106
0.203122,135,1,1.4611587764950582,152,106,255,106
0.203866,137,1,1.4818912733297696,152,107,255,107
0.20461,140,1,1.5012513832007988,152,107,255,107
0.205354,142,1,1.5191784361309286,152,107,255,107
0.206098,144,1,1.5356137543444643,152,107,255,107
0.206842,146,1,1.5505096522389563,152,108,255,108
0.207586,148,1,1.5638234363608712,152,108,255,108
0.20833,150,1,1.5755254053851402,152,108,255,108
0.209074,151,1,1.5855938500986557,152,108,255,108
0.209818,152,1,1.5940160533877188,152,108,255,108
0.210563,153,1,1.6007872902293805,152,108,255,108
0.211307,154,1,1.6059088276867315,152,109,255,109
0.212051,155,1,1.609381924908104,152,109,255,109
0.212795,156,1,1.6112058331301746,152,109,255,109
0.213539,156,1,1.6113787956850114,152,109,255,109
0.214283,156,1,1.6098910480110202,152,109,255,109
0.215027,156,1,1.6067238176677403,152,109,255,109
0.215771,156,1,1.6018553243545643,152,109,255,109
0.216515,156,1,1.5952497799332779,152,109,255,109
0.217259,155,1,1.5868693884544605,152,109,230,109
0.218003,154,1,1.5766663461876822,152,108,194,108
0.218747,153,1,1.5645908416554795,152,108,156,108
0.219491,152,1,1.550591055671118,152,108,116,108
0.220235,151,1,1.5346181613800556,152,108,74,108
0.220979,149,1,1.5166283243051173,152,108,30,108
0.221723,147,1,1.4965887023953193,153,108,1,108
0.222467,145,1,1.4744784460783196,153,107,1,107
0.223211,143,1,1.4502946983164808,153,107,1,107
0.223955,140,1,1.424047594666476,153,107,1,107
0.224699,138,1,1.39576626334239,153,107,1,107
0.225443,135,1,1.3654908252822704,153,106,1,106
0.226187,131,1,1.3332753942180864,153,106,1,106
0.226931,128,1,1.2991860767490717,153,105,1,105
0.227675,124,1,1.2632939724183294,153,105,1,105
0.228419,121,1,1.225677173792745,153,104,1,104
0.229163,117,1,1.1864177665460562,153,104,1,104
0.229907,113,1,1.1456018295450885,153,104,1,104
0.230652,108,1,1.1033164349390363,153,103,1,103
0.231396,104,1,1.0596526482517985,153,102,1,102
0.23214,99,1,1.014704528477232,153,102,1,102
0.232884,94,1,0.9685731281773187,153,101,1,101
0.233628,90,1,0.9213614935831351,154,101,1,101
0.234372,85,1,0.8731776646985856,154,100,1,100
0.235116,80,1,0.8241356754068299,154,100,1,100
0.23586,75,1,0.7743505535792964,154,99,1,99
0.236604,69,1,0.7239383211872488,154,98,1,98
0.237348,64,1,0.6730189944158426,154,98,1,98
0.238092,59,1,0.6217115837805095,154,97,1,97
0.238836,54,1,0.5701330942457082,154,96,1,96
0.23958,48,1,0.5184025253458654,154,96,1,96
0.240324,43,1,0.4666348713085056,154,95,1,95
0.241068,38,1,0.414947121179428,154,94,1,94
0.241812,32,1,0.36345325894990965,154,94,1,94
0.242556,27,1,0.31226926368580793,155,93,1,93
0.2433,22,1,0.2615111096584962,155,92,1,92
0.244044,17,1,0.2112907664775528,155,92,1,92
0.244788,11,1,0.16172319922511214,155,91,1,91
0.245532,6,1,0.11291736859180655,155,90,1,90
0.246276,2,1,0.06497823101419628,155,90,1,90
0.24702,1,1,0.018007738813626863,155,89,1,89
0.247764,1,1,-0.027902159663598776,155,88,1,88
0.248508,1,1,-0.07266451990477098,155,88,1,88
0.249252,1,1,-0.11620040108817234,155,87,1,87
0.249996,1,1,-0.1584418659394266,155,87,1,87
0.250741,1,1,-0.19932598058682774,156,86,1,86
0.251485,1,1,-0.23879881441577416,156,86,1,86
0.252229,1,1,-0.2768124399223743,156,85,1,85
0.252973,1,1,-0.313322932566326,156,85,1,85
0.253717,1,1,-0.3482943706231241,156,84,1,84
0.254461,1,1,-0.3816958350357144,156,84,1,84
0.255205,1,1,-0.4135034092656684,156,83,1,83
0.255949,1,1,-0.4436971791439282,156,83,1,83
0.256693,1,1,-0.4722672327212313,156,83,1,83
0.257437,1,1,-0.4992106601183167,156,82,1,82
0.258181,1,1,-0.524534553375935,156,82,1,82
0.258925,1,1,-0.5482510063048289,156,82,1,82
0.259669,1,1,-0.5703841143356714,157,81,1,81
0.260413,1,1,-0.5909629743690877,157,81,1,81
0.261157,1,1,-0.6100226846258362,157,81,1,81
0.261901,1,1,-0.6276043444972448,157,81,1,81
0.262645,1,1,-0.643750054395939,157,80,1,80
0.263389,1,1,-0.6585049156069532,157,80,1,80
0.264133,1,1,-0.6719140301393213,157,80,1,80
0.264877,1,1,-0.6840225005781997,157,80,1,80
0.265621,1,1,-0.6948784299375607,157,80,1,80
0.266365,1,1,-0.7045259215136115,157,80,1,80
0.267109,1,1,-0.7130120787389428,157,80,1,80
0.267853,1,1,-0.720384005037495,157,80,1,80
0.268597,1,1,-0.726689803680412,157,80,1,80
0.269341,1,1,-0.7319795776428557,157,80,1,80
0.270086,1,1,-0.7363024294618364,157,80,1,80
0.27083,1,1,-0.7397124610951341,157,80,1,80
0.271574,1,1,-0.7422617737813882,157,80,1,80
0.272318,1,1,-0.7440064679013817,157,80,1,80
0.273062,1,1,-0.745000642840601,157,80,1,80
0.273806,1,1,-0.7453013968531375,157,80,1,80
0.27455,1,1,-0.7449638269270122,157,80,1,80
0.275294,1,1,-0.7440430286509415,157,80,1,80
0.276038,1,1,-0.7425940960826295,157,80,1,80
0.276782,1,1,-0.7406681216186332,157,80,1,80
0.277526,1,1,-0.7383171958658464,157,80,1,80
0.27827,1,1,-0.7355874075146681,157,80,1,80
0.279014,1,1,-0.7325268432138988,157,81,1,81
0.279758,1,1,-0.7291765874474162,157,81,1,81
0.280502,1,1,-0.7255797224126899,157,81,1,81
0.281246,1,1,-0.7217723279012239,157,81,1,81
0.28199,1,1,-0.7177934811808858,157,81,1,81
0.282734,1,1,-0.7136762568802802,157,81,1,81
0.283478,1,1,-0.7094547268751233,157,81,1,81
0.284222,1,1,-0.7051619601766876,157,81,1,81
0.284966,1,1,-0.700827022822392,157,82,1,82
0.28571,1,1,-0.6964809777685285,157,82,1,82
0.286454,1,1,-0.6921488847852306,157,82,1,82
0.287198,1,1,-0.687857800353675,157,82,1,82
0.287942,1,1,-0.6836297775655829,157,82,1,82
0.288686,1,1,-0.6794858660250236,157,82,1,82
0.28943,1,1,-0.6754451117526323,157,83,1,83
0.290175,1,1,-0.6715235570922159,157,83,1,83
0.290919,1,1,-0.6677352406197625,156,83,1,83
0.291663,1,1,-0.6640941970549692,156,83,1,83
0.292407,1,1,-0.6606094571752672,156,83,1,83
0.293151,1,1,-0.6572910477323718,156,83,1,83
0.293895,1,1,-0.6541489913714675,156,83,1,83
0.294639,1,1,-0.651191306552954,156,83,1,83
0.295383,1,1,-0.6484260074768465,156,84,1,84
0.296127,1,1,-0.6458601040098259,156,84,1,84
0.296871,1,1,-0.6435016016150109,156,84,1,84
0.297615,1,1,-0.6413595012844415,156,84,1,84
0.298359,1,1,-0.6394437994742803,156,84,1,84
0.299103,1,1,-0.6377614880428584,156,84,1,84
0.299847,1,1,-0.6363245541914593,156,84,1,84
0.300591,1,1,-0.6351449804079238,156,84,25,84
0.301335,1,1,-0.6342347444131503,156,85,90,85
0.302079,1,1,-0.6336088191104009,156,85,152,85
0.302823,1,1,-0.6332821725375467,156,85,214,85
0.303567,1,1,-0.6332717678221838,156,85,255,85
0.304311,1,1,-0.6335945631396976,156,85,255,85
0.305055,1,1,-0.6342675116742721,156,85,255,85
0.305799,1,1,-0.6353085615828427,156,85,255,85
0.306543,1,1,-0.6367316559620038,156,85,255,85
0.307287,1,1,-0.6385527328179434,156,85,255,85
0.308031,1,1,-0.6407847250393656,156,85,255,85
0.308775,1,1,-0.6434355603734468,156,85,255,85
0.309519,1,1,-0.6465141614047877,156,85,255,85
0.310264,1,1,-0.6500234455374437,156,85,255,85
0.311008,1,1,-0.6539633249799627,156,85,255,85
0.311752,1,1,-0.6583317067335078,156,85,255,85
0.312496,1,1,-0.6631214925830287,157,85,255,85
0.31324,1,1,-0.6683245790915393,157,85,255,85
0.313984,1,1,-0.6739278575974585,157,85,255,85
0.314728,1,1,-0.6799182142150406,157,85,255,85
0.315472,1,1,-0.6862795298379019,157,85,255,85
0.316216,1,1,-0.6929946801456307,157,85,255,85
0.31696,1,1,-0.7000455356134749,157,85,255,85
0.317704,1,1,-0.7074109615251474,157,85,255,85
0.318448,1,1,-0.7150728179887247,157,85,255,85
0.319192,1,1,-0.7230089599556132,158,85,255,85
0.319936,1,1,-0.7311992372426556,158,85,255,85
0.32068,1,1,-0.7396204945573173,158,85,255,85
0.321424,1,1,-0.7482515715259406,158,85,255,85
0.322168,1,1,-0.7570693027250919,158,85,255,85
0.322912,1,1,-0.7660485177159873,158,85,255,85
0.323656,1,1,-0.775165041082013,158,85,255,85
0.3244,1,1,-0.784390692469226,159,85,255,85
0.325144,1,1,-0.7937002866299799,159,84,255,84
0.325888,1,1,-0.8030626334695766,159,84,255,84
0.326632,1,1,-0.812451538095892,159,84,255,84
0.327376,1,1,-0.8218348008720985,159,84,255,84
0.32812,1,1,-0.8311842174723221,159,84,255,84
0.328864,1,1,-0.8404685789403216,160,84,255,84
0.329608,1,1,-0.8496546717510959,160,84,255,84
0.330353,1,1,-0.8587122778754898,160,84,255,84
0.331097,1,1,-0.8676081748476909,160,84,255,84
0.331841,1,2,-0.8763081358356364,160,84,255,84
0.332585,1,2,-0.8847759297143467,161,84,255,84
0.333329,1,2,-0.8929773211420898,161,83,255,83
0.334073,1,3,-0.900874070639416,161,83,255,83
0.334817,1,3,-0.9084289346709802,161,83,255,83
0.335561,1,4,-0.9156026657301743,161,83,255,83
0.336305,1,4,-0.922357012426509,161,83,255,83
0.337049,1,4,-0.9286537195756936,161,83,255,83
0.337793,1,5,-0.9344565282924852,162,83,255,83
0.338537,1,5,-0.939730176086154,162,83,255,83
0.339281,1,6,-0.9444403969586127,162,83,255,83
0.340025,1,6,-0.9485549215051274,162,83,255,83
0.340769,1,6,-0.9520444770175802,162,83,255,83
0.341513,1,7,-0.9548807875902793,162,83,255,83
0.342257,1,7,-0.9570395742282507,162,83,255,83
0.343001,1,8,-0.9584985549579635,162,83,255,83
0.343745,1,8,-0.95923544494045,163,83,255,83
0.344489,1,9,-0.9592319565867848,163,83,255,83
0.345233,1,9,-0.9584677996759065,163,83,255,83
0.345977,1,9,-0.9569256814746949,163,84,255,84
0.346721,1,10,-0.9545893068602579,163,84,255,84
0.347465,1,10,-0.9514383784443964,163,84,255,84
0.348209,1,11,-0.9474575967001816,163,84,255,84
0.348953,1,11,-0.9426286600905762,163,84,255,84
0.349697,1,11,-0.9369332651991056,163,84,255,84
0.350442,1,12,-0.9303541068625097,163,84,255,84
0.351186,1,12,-0.9228768783052124,163,85,255,85
0.35193,1,13,-0.9144862712757175,163,85,255,85
0.352674,1,13,-0.9051709761847323,163,85,255,85
0.353418,1,14,-0.8949226822450219,163,85,255,85
0.354162,1,14,-0.8837340776129858,163,86,255,86
0.354906,1,14,-0.8716008495317425,163,86,255,86
